#Module 	 Chip 	 Chn 	 Mem 	 Pedestal 	 MeanError
11	181	2	9	291.443	1.45266
11	181	2	10	266.431	1.77866
11	181	2	11	283.058	2.68461
11	181	2	12	255.483	3.59977
11	181	3	1	260.731	0.285487
11	181	3	2	258.736	0.314281
11	181	3	3	268.058	0.370274
11	181	3	4	254.072	0.405529
11	181	3	5	269.552	0.503856
11	181	3	6	264.719	0.588613
11	181	3	7	281.705	0.755455
11	181	3	8	267.417	0.887709
11	181	3	9	269.844	1.13032
11	181	3	10	246.917	1.35946
11	181	3	11	258.972	1.97321
11	181	3	12	253.446	2.85348
11	181	4	1	248.86	0.272492
11	181	4	2	258.614	0.31413
11	181	4	3	248.037	0.342617
11	181	4	4	239.525	0.382312
11	181	4	5	258.278	0.482784
11	181	4	6	257.541	0.572653
11	181	4	7	256.495	0.688052
11	181	4	8	256.453	0.851435
11	181	4	9	266.024	1.11432
11	181	4	10	245.777	1.35318
11	181	4	11	264.889	2.01829
11	181	4	12	241.918	2.72368
11	181	5	1	247.38	0.270871
11	181	5	2	244.047	0.296439
11	181	5	3	254.329	0.351315
11	181	5	4	236.487	0.377462
11	181	5	5	246.616	0.460984
11	181	5	6	247.964	0.551355
11	181	5	7	253.48	0.679653
11	181	5	8	250.766	0.832375
11	181	5	9	260.368	1.09063
11	181	5	10	238.706	1.31425
11	181	5	11	247.141	1.88306
11	181	5	12	240.347	2.706
11	181	6	1	255.201	0.294075
11	181	6	2	259.701	0.333644
11	181	6	3	249.237	0.367607
11	181	6	4	244.622	0.422352
11	181	6	5	274.28	0.562452
11	181	6	6	280.447	0.712638
11	181	6	7	281.484	0.871203
11	181	6	8	274.13	1.06242
11	181	6	9	276.257	1.36236
11	181	6	10	245.329	1.60748
11	181	6	11	292.188	2.7037
11	181	6	12	248.648	3.419
11	181	7	1	254.492	0.290371
11	181	7	2	258.752	0.330706
11	181	7	3	254.29	0.373298
11	181	7	4	247.938	0.426073
11	181	7	5	263.801	0.538616
11	181	7	6	273.448	0.676857
11	181	7	7	269.743	0.818396
11	181	7	8	275.454	1.05497
11	181	7	9	279.869	1.37412
11	181	7	10	249.545	1.64653
11	181	7	11	290.767	2.71283
11	181	7	12	249.382	3.44541
11	181	8	1	236.711	0.273879
11	181	8	2	241.15	0.312003
11	181	8	3	251.015	0.373562
11	181	8	4	237.396	0.413939
11	181	8	5	258.082	0.534938
11	181	8	6	255.184	0.650067
11	181	8	7	270.305	0.844748
11	181	8	8	267.665	1.05032
11	181	8	9	273.849	1.36762
11	181	8	10	235.811	1.57347
11	181	8	11	281.783	2.66011
11	181	8	12	239.704	3.35029
11	181	9	1	253.799	0.292152
11	181	9	2	249.437	0.322334
11	181	9	3	266.831	0.396686
11	181	9	4	236.904	0.413154
11	181	9	5	267.978	0.555749
11	181	9	6	266.928	0.670785
11	181	9	7	268.571	0.82683
11	181	9	8	265.263	1.03024
11	181	9	9	264.917	1.31573
11	181	9	10	239.496	1.59071
11	181	9	11	264.499	2.47955
11	181	9	12	238.137	3.30142
11	181	10	1	271.533	0.314756
11	181	10	2	259.547	0.337984
11	181	10	3	269.172	0.403421
11	181	10	4	261.788	0.460147
11	181	10	5	283.27	0.591956
11	181	10	6	277.088	0.701519
11	181	10	7	305.239	0.945891
11	181	10	8	278.9	1.08876
11	181	10	9	293.371	1.46355
11	181	10	10	261.851	1.74084
11	181	10	11	274.933	2.57126
11	181	10	12	260.526	3.58911
11	181	11	1	263.857	0.308142
11	181	11	2	259.564	0.340944
11	181	11	3	273.276	0.412984
11	181	11	4	248.253	0.440075
11	181	11	5	268.264	0.564801
11	181	11	6	262.615	0.668737
11	181	11	7	278.201	0.865108
11	181	11	8	271.072	1.05906
11	181	11	9	288.47	1.43685
11	181	11	10	248.905	1.64513
11	181	11	11	260.88	2.41929
11	181	11	12	253.309	3.45447
11	181	12	1	252.686	0.28924
11	181	12	2	262.886	0.336675
11	181	12	3	266.603	0.392347
11	181	12	4	244.15	0.420644
11	181	12	5	266.408	0.545286
11	181	12	6	266.493	0.670506
11	181	12	7	277.816	0.855162
11	181	12	8	266.215	1.02694
11	181	12	9	284.272	1.39567
11	181	12	10	245.013	1.60184
11	181	12	11	275.851	2.54384
11	181	12	12	256.542	3.50672
11	181	13	1	264.478	0.301804
11	181	13	2	258.598	0.33061
11	181	13	3	256.507	0.376685
11	181	13	4	244.898	0.42122
11	181	13	5	260.928	0.532962
11	181	13	6	268.024	0.663089
11	181	13	7	268.603	0.814959
11	181	13	8	260.167	0.996378
11	181	13	9	285.385	1.40335
11	181	13	10	244.578	1.61252
11	181	13	11	297.277	2.76384
11	181	13	12	241.366	3.34521
11	181	14	1	254.537	0.295868
11	181	14	2	258.274	0.337517
11	181	14	3	260.256	0.391687
11	181	14	4	239.449	0.42305
11	181	14	5	271.087	0.570322
11	181	14	6	271.928	0.694068
11	181	14	7	284.053	0.888985
11	181	14	8	280.85	1.11241
11	181	14	9	280.637	1.4247
11	181	14	10	247.133	1.68211
11	181	14	11	276.757	2.65731
11	181	15	1	269.171	0.313111
11	181	15	2	273.437	0.357357
11	181	15	3	270.044	0.406469
11	181	15	4	247.879	0.437914
11	181	15	5	276.776	0.582086
11	181	15	6	289.401	0.738213
11	181	15	7	291.317	0.911159
11	181	15	8	293.726	1.16112
11	181	15	9	289.462	1.46611
11	181	15	10	265.624	1.80093
11	181	15	11	297.216	2.84057
11	181	15	12	256.003	3.61862
11	181	16	1	264.464	0.312032
11	181	16	2	250.306	0.331669
11	181	16	3	266.374	0.40633
11	181	16	4	235.299	0.420556
11	181	16	5	265.235	0.56349
11	181	16	6	268.984	0.691942
11	181	16	7	272.379	0.8553
11	181	16	8	268.463	1.06172
11	181	16	9	279.159	1.40754
11	181	16	10	233.215	1.56796
11	181	16	11	283.596	2.68033
11	181	16	12	241.322	3.35591
11	181	17	1	274.558	0.324547
11	181	17	2	268.853	0.35721
11	181	17	3	275.355	0.421448
11	181	17	4	246.813	0.442621
11	181	17	5	291.978	0.621725
11	181	17	6	282.05	0.726408
11	181	17	7	288.499	0.905816
11	181	17	8	274.527	1.08
11	181	17	9	280.238	1.40265
11	181	17	10	248.113	1.64995
11	181	17	11	285.749	2.65288
11	181	17	12	252.479	3.46187
11	181	18	1	254.354	0.289509
11	181	18	2	251.837	0.320864
11	181	18	3	248.514	0.363185
11	181	18	4	241.741	0.412866
11	181	18	5	262.353	0.531156
11	181	18	6	256.973	0.628603
11	181	18	7	266.14	0.795238
11	181	18	8	265.261	0.997729
11	181	18	9	270.747	1.3031
11	181	18	10	242.096	1.5567
11	181	18	11	263.668	2.38675
11	181	18	12	246.631	3.31175
11	181	19	1	259.32	0.297006
11	181	19	2	258.116	0.331379
11	181	19	3	271.759	0.400806
11	181	19	4	259.844	0.44871
11	181	19	5	277.409	0.568747
11	181	19	6	281.365	0.698178
11	181	19	7	283.92	0.862123
11	181	19	8	285.946	1.09392
11	181	19	9	283.555	1.38929
11	181	19	10	253.715	1.6635
11	181	19	11	283.902	2.62692
11	181	19	12	257.389	3.52125
11	181	20	1	264.883	0.30852
11	181	20	2	260.56	0.340204
11	181	20	3	270.045	0.4055
11	181	20	4	241.087	0.424236
11	181	20	5	268.288	0.560948
11	181	20	6	275.698	0.699567
11	181	20	7	306.069	0.953136
11	181	20	8	279.914	1.09571
11	181	20	9	284.585	1.41478
11	181	20	10	239.277	1.58852
11	181	20	11	300.697	2.80499
11	181	20	12	232.322	3.20178
11	181	21	1	269.837	0.315339
11	181	21	2	265.753	0.348479
11	181	21	3	270.372	0.408111
11	181	21	4	247.95	0.438831
11	181	21	5	281.889	0.593258
11	181	21	6	278.175	0.714286
11	181	21	7	302.483	0.950999
11	181	21	8	292.5	1.15394
11	181	21	9	300.012	1.50137
11	181	21	10	248.634	1.65678
11	181	21	11	286.938	2.67443
11	181	21	12	260.419	3.58594
11	181	22	1	272.182	0.320901
11	181	22	2	264.964	0.351719
11	181	22	3	278.14	0.425718
11	181	22	4	246.287	0.44237
11	181	22	5	280.925	0.599375
11	181	22	6	282.25	0.72909
11	181	22	7	287.048	0.905262
11	181	22	8	307.124	1.21854
11	181	22	9	294.492	1.48924
11	181	22	10	239.624	1.61313
11	181	22	11	282.671	2.66885
11	181	22	12	246.189	3.41731
11	181	23	1	258.363	0.307245
11	181	23	2	245.786	0.328779
11	181	23	3	267.461	0.412237
11	181	23	4	237.599	0.429306
11	181	23	5	264.234	0.567237
11	181	23	6	269.586	0.699917
11	181	23	7	277.404	0.877204
11	181	23	8	261.531	1.03634
11	181	23	9	289.265	1.45301
11	181	23	10	243.19	1.61796
11	181	23	11	256.959	2.389
11	181	23	12	237.962	3.25701
11	181	24	1	276.864	0.319316
11	181	24	2	274.058	0.353697
11	181	24	3	285.02	0.422599
11	181	24	4	250.321	0.434473
11	181	24	5	283.53	0.583959
11	181	24	6	285.485	0.712674
11	181	24	7	289.371	0.882073
11	181	24	8	274.73	1.05061
11	181	24	9	299.673	1.45598
11	181	24	10	255.664	1.65469
11	181	24	11	295.419	2.68153
11	181	24	12	264.264	3.54693
11	181	25	1	259.527	0.301536
11	181	25	2	266.523	0.347164
11	181	25	3	257.835	0.386224
11	181	25	4	256.798	0.450854
11	181	25	5	277.158	0.578397
11	181	25	6	274.971	0.696067
11	181	25	7	295.913	0.916377
11	181	25	8	285.361	1.11053
11	181	25	9	291.594	1.44157
11	181	25	10	255.826	1.68701
11	181	25	11	281.555	2.59954
11	181	25	12	254.134	3.47802
11	181	26	1	267.655	0.315939
11	181	26	2	263.592	0.349003
11	181	26	3	279.761	0.425969
11	181	26	4	253.638	0.452465
11	181	26	5	272.447	0.576957
11	181	26	6	280.687	0.720989
11	181	26	7	291.997	0.91635
11	181	26	8	277.257	1.09082
11	181	26	9	275.916	1.37786
11	181	26	10	252.176	1.67578
11	181	26	11	285.006	2.6501
11	181	26	12	251.993	3.47287
11	181	27	1	277.888	0.333921
11	181	27	2	274.118	0.369617
11	181	27	3	261.148	0.405258
11	181	27	4	242.521	0.441447
11	181	27	5	298.66	0.645199
11	181	27	6	287.582	0.763082
11	181	27	7	298.254	0.964662
11	181	27	8	285.606	1.15082
11	181	27	9	292.837	1.49184
11	181	27	10	256.664	1.73275
11	181	27	11	285.193	2.6905
11	181	27	12	253.091	3.51991
11	181	28	1	268.198	0.320038
11	181	28	2	275.517	0.369981
11	181	28	3	279.581	0.433118
11	181	28	4	250.332	0.455195
11	181	28	5	282.685	0.610486
11	181	28	6	285.429	0.751444
11	181	28	7	297.399	0.955235
11	181	28	8	272.268	1.09148
11	181	28	9	292.209	1.48009
11	181	28	10	250.951	1.68124
11	181	28	11	276.98	2.59313
11	181	28	12	248.298	3.41321
11	181	29	1	267.149	0.321908
11	181	29	2	274.149	0.371962
11	181	29	3	280.449	0.439038
11	181	29	4	249.354	0.457468
11	181	29	5	278.289	0.605539
11	181	29	6	283.35	0.751649
11	181	29	7	285.242	0.92094
11	181	29	8	276.422	1.11159
11	181	29	9	295.607	1.49752
11	181	29	10	249.563	1.66698
11	181	29	11	269.498	2.51199
11	181	29	12	249.56	3.40429
11	181	30	1	262.54	0.304152
11	181	30	2	256.049	0.332311
11	181	30	3	254.938	0.380074
11	181	30	4	242.191	0.422331
11	181	30	5	260.149	0.537284
11	181	30	6	270.502	0.679731
11	181	30	7	256.543	0.785574
11	181	30	8	267.167	1.02133
11	181	30	9	273.148	1.32172
11	181	30	10	244	1.56823
11	181	30	11	259.345	2.32898
11	181	30	12	243.094	3.2241
11	181	31	1	269.273	0.317876
11	181	31	2	261.211	0.344957
11	181	31	3	263.94	0.400945
11	181	31	4	250.676	0.445947
11	181	31	5	267.274	0.563573
11	181	31	6	267.65	0.696975
11	181	31	7	271.446	0.857341
11	181	31	8	262.392	1.03019
11	181	31	9	274.779	1.36529
11	181	31	10	249.087	1.62809
11	181	31	11	258.092	2.36374
11	181	31	12	253.982	3.42968
11	181	32	1	284.814	0.334423
11	181	32	2	268.215	0.354116
11	181	32	3	271.022	0.412085
11	181	32	4	259.698	0.462365
11	181	32	5	278.039	0.586404
11	181	32	6	283.44	0.720616
11	181	32	7	296.811	0.917561
11	181	32	8	284.441	1.10001
11	181	32	9	289.131	1.42188
11	181	32	10	247.465	1.61631
11	181	32	11	282.69	2.57845
11	181	32	12	262.053	3.52361
11	181	33	1	273.528	0.334589
11	181	33	2	266.853	0.36153
11	181	33	3	264.236	0.412437
11	181	33	4	252.921	0.462708
11	181	33	5	281.321	0.608984
11	181	33	6	273.714	0.741787
11	181	33	7	279.272	0.908851
11	181	33	8	282.431	1.13662
11	181	33	9	283.668	1.43531
11	181	33	10	242.458	1.60427
11	181	33	11	281.809	2.60711
11	181	33	12	245.146	3.32189
11	181	34	1	267.67	0.330497
11	181	34	2	267.594	0.363835
11	181	34	3	272.578	0.426896
11	181	34	4	239.929	0.440509
11	181	34	5	255.186	0.554122
11	181	34	6	269.421	0.737977
11	181	34	7	290.219	0.943335
11	181	34	8	273.052	1.09627
11	181	34	9	269.691	1.36176
11	181	34	10	244.127	1.60816
11	181	34	11	254.898	2.34454
11	181	34	12	240.191	3.24197
11	181	35	1	277.406	0.346327
11	181	35	2	272.786	0.382802
11	181	35	3	269.448	0.435107
11	181	35	4	245.654	0.463138
11	181	35	5	292.53	0.651354
11	181	35	6	280.308	0.819334
11	181	35	7	281.043	0.970759
11	181	35	8	270.984	1.09823
11	181	35	9	287.344	1.47385
11	181	35	10	251.302	1.68032
11	181	35	11	267.526	2.48832
11	181	35	12	252.214	3.44178
11	182	0	1	231.438	0.318971
11	182	0	2	225.784	0.438939
11	182	0	3	234.638	0.635307
11	182	0	4	251.353	0.949881
11	182	0	5	237.538	1.26165
11	182	0	6	235.993	1.82677
11	182	0	7	231.58	2.76554
11	182	1	1	238.353	0.325518
11	182	1	2	238.789	0.460573
11	182	1	3	241.793	0.657549
11	182	1	4	248.787	0.94488
11	182	1	5	242.64	1.33597
11	182	1	6	246.287	1.90863
11	182	1	7	240.531	2.86773
11	182	2	1	230.979	0.317749
11	182	2	2	228.92	0.442219
11	182	2	3	259.369	0.707405
11	182	2	4	242.771	0.921306
11	182	2	5	238.507	1.28081
11	182	2	6	245.658	1.92662
11	182	2	7	220.347	2.59411
11	182	3	1	233.349	0.321721
11	182	3	2	223.339	0.432735
11	182	3	3	242.086	0.667534
11	182	3	4	232.995	0.895162
11	182	3	5	237.556	1.28527
11	182	3	6	238.437	1.90003
11	182	3	7	213.63	2.56994
11	182	4	1	217.269	0.305988
11	182	4	2	215.312	0.426159
11	182	4	3	236.058	0.662474
11	182	4	4	239.355	0.938518
11	182	4	5	228.71	1.27205
11	182	4	6	238.344	1.95338
11	182	4	7	235.049	2.92194
11	182	5	1	228.917	0.323049
11	182	5	2	231.213	0.4626
11	182	5	3	256.543	0.735188
11	182	5	4	259.824	1.04875
11	182	5	5	240.861	1.39061
11	182	5	6	257.257	2.21288
11	182	5	7	234.429	3.07344
11	182	6	1	224.373	0.305492
11	182	6	2	241.633	0.460332
11	182	6	3	235.353	0.636438
11	182	6	4	249.64	0.937496
11	182	6	5	241.534	1.26501
11	182	6	6	245.566	1.8873
11	182	6	7	228.599	2.64476
11	182	7	1	237.823	0.325935
11	182	7	2	236.206	0.453166
11	182	7	3	256.055	0.696693
11	182	7	4	259.006	0.979271
11	182	7	5	249.483	1.3193
11	182	7	6	249.439	1.93684
11	182	7	7	248.052	2.90025
11	182	8	1	233.025	0.316787
11	182	8	2	234.364	0.447791
11	182	8	3	247.058	0.669002
11	182	8	4	251.348	0.946901
11	182	8	5	237.854	1.25962
11	182	8	6	238.842	1.85854
11	182	8	7	235.572	2.76151
11	182	9	1	225.552	0.308832
11	182	9	2	225.051	0.433607
11	182	9	3	250.987	0.688286
11	182	9	4	243.546	0.930808
11	182	9	5	227.979	1.22727
11	182	9	6	246.749	1.9542
11	182	9	7	220.214	2.63829
11	182	10	1	223.466	0.309116
11	182	10	2	221.237	0.432184
11	182	10	3	248.523	0.692007
11	182	10	4	239.123	0.933546
11	182	10	5	230.801	1.2779
11	182	10	6	237.371	1.94455
11	182	10	7	226.76	2.81934
11	182	11	1	230.689	0.327347
11	182	11	2	239.964	0.485112
11	182	11	3	297.329	0.869064
11	182	11	4	263.687	1.09278
11	182	11	5	253.346	1.50561
11	182	11	6	267.664	2.39617
11	182	11	7	239.175	3.29309
11	182	12	1	235.588	0.318241
11	182	12	2	235.043	0.44537
11	182	12	3	252.677	0.67518
11	182	12	4	251.716	0.934347
11	182	12	5	244.62	1.2763
11	182	12	6	244.283	1.86939
11	182	12	7	232.677	2.6794
11	182	13	1	228.309	0.30953
11	182	13	2	231.41	0.440691
11	182	13	3	230.695	0.621413
11	182	13	4	243.34	0.910548
11	182	13	5	231.656	1.21799
11	182	13	6	242.918	1.8765
11	182	13	7	233.553	2.71592
11	182	14	1	223.976	0.305598
11	182	14	2	228.035	0.437557
11	182	14	3	244.107	0.665658
11	182	14	4	240.402	0.91172
11	182	14	5	228.409	1.21627
11	182	14	6	235.081	1.84141
11	182	14	7	228.96	2.6944
11	182	15	1	234.438	0.321607
11	182	15	2	227.382	0.439684
11	182	15	3	257.109	0.703275
11	182	15	4	249.889	0.954874
11	182	15	5	237.2	1.28265
11	182	15	6	244.504	1.94492
11	182	15	7	230.215	2.76745
11	182	16	1	232.472	0.323124
11	182	16	2	224.586	0.441827
11	182	16	3	258.111	0.725401
11	182	16	4	245.081	0.967733
11	182	16	5	243.982	1.36586
11	182	16	6	250.408	2.07488
11	182	16	7	233.215	2.93381
11	182	17	1	224.337	0.300556
11	182	17	2	222.168	0.417117
11	182	17	3	239.439	0.628599
11	182	17	4	242.254	0.885069
11	182	17	5	228.087	1.17596
11	182	17	6	237.657	1.77882
11	182	17	7	220.605	2.48657
11	182	18	1	233.05	0.316172
11	182	18	2	234.008	0.444976
11	182	18	3	248.523	0.667469
11	182	18	4	245.141	0.91356
11	182	18	5	237.115	1.24045
11	182	18	6	241.526	1.85543
11	182	18	7	232.962	2.68482
11	182	19	1	240.051	0.325702
11	182	19	2	234.279	0.446255
11	182	19	3	258.425	0.695229
11	182	19	4	251.096	0.938323
11	182	19	5	244.626	1.28688
11	182	19	6	259.805	2.00384
11	182	19	7	233.179	2.70226
11	182	20	1	235.333	0.321008
11	182	20	2	231.26	0.443575
11	182	20	3	253.849	0.687566
11	182	20	4	256.203	0.965788
11	182	20	5	237.703	1.26452
11	182	20	6	250.452	1.95297
11	182	20	7	241.385	2.83278
11	182	21	1	235.417	0.323125
11	182	21	2	230.345	0.445449
11	182	21	3	253.592	0.693132
11	182	21	4	244.973	0.935658
11	182	21	5	238.148	1.28721
11	182	21	6	249.08	1.97323
11	182	21	7	222.037	2.65328
11	182	22	1	242.61	0.34038
11	182	22	2	246.859	0.491049
11	182	22	3	265.197	0.752758
11	182	22	4	261.766	1.04423
11	182	22	5	250.869	1.42521
11	182	22	6	266.406	2.23303
11	182	22	7	241.398	3.06824
11	182	23	1	228.196	0.325916
11	182	23	2	229.014	0.467561
11	182	23	3	257.781	0.75987
11	182	23	4	261.704	1.09546
11	182	23	5	246.875	1.48268
11	182	23	6	259.639	2.32024
11	182	23	7	228.206	3.11212
11	182	24	1	243.067	0.329575
11	182	24	2	245.781	0.4687
11	182	24	3	259.476	0.695111
11	182	24	4	270.592	1.01111
11	182	24	5	243.797	1.28555
11	182	24	6	253.411	1.94684
11	182	24	7	245.024	2.81711
11	182	25	1	238.302	0.323801
11	182	25	2	234.37	0.447265
11	182	25	3	247.442	0.668178
11	182	25	4	246.107	0.92296
11	182	25	5	239.227	1.26005
11	182	25	6	247.879	1.91573
11	182	25	7	244.799	2.84554
11	182	26	1	230.51	0.314723
11	182	26	2	238.003	0.457303
11	182	26	3	246.077	0.6688
11	182	26	4	250.638	0.947478
11	182	26	5	245.184	1.30585
11	182	26	6	243.196	1.89788
11	182	26	7	229.002	2.68745
11	182	27	1	229.644	0.3197
11	182	27	2	242.232	0.47497
11	182	27	3	254.717	0.706328
11	182	27	4	254.384	0.98411
11	182	27	5	252.055	1.37729
11	182	27	6	281.876	2.25863
11	182	27	7	232.859	2.80147
11	182	28	1	223.714	0.313983
11	182	28	2	231.979	0.461926
11	182	28	3	250.704	0.711685
11	182	28	4	248.543	0.990045
11	182	28	5	241.607	1.3688
11	182	28	6	249.977	2.08033
11	182	28	7	233.433	2.91678
11	182	29	1	221.22	0.296385
11	182	29	2	221.548	0.415954
11	182	29	3	235.612	0.618591
11	182	29	4	243.721	0.890441
11	182	29	5	231.989	1.19607
11	182	29	6	244.133	1.83011
11	182	29	7	226.903	2.5582
11	182	30	1	230.494	0.309031
11	182	30	2	241.35	0.453831
11	182	30	3	246.735	0.654039
11	182	30	4	250.952	0.923398
11	182	30	5	249.831	1.29233
11	182	30	6	254.893	1.93223
11	182	30	7	236.503	2.68927
11	182	31	1	219.302	0.29902
11	182	31	2	225.665	0.432952
11	182	31	3	241.405	0.651497
11	182	31	4	245.273	0.922269
11	182	31	5	232.398	1.23515
11	182	31	6	239.378	1.85337
11	182	31	7	228.706	2.65168
11	182	32	1	224.766	0.311165
11	182	32	2	221.183	0.429308
11	182	32	3	244.046	0.673259
11	182	32	4	242.057	0.930383
11	182	32	5	234.243	1.25799
11	182	32	6	249.883	1.96211
11	182	32	7	225.916	2.67662
11	182	33	1	227.251	0.315255
11	182	33	2	226.074	0.442377
11	182	33	3	240.019	0.669186
11	182	33	4	247.031	0.963187
11	182	33	5	234.124	1.27458
11	182	33	6	240.472	1.91485
11	182	33	7	223.687	2.69836
11	182	34	1	232.715	0.33029
11	182	34	2	223.273	0.452161
11	182	34	3	248.206	0.714348
11	182	34	4	251.766	1.01875
11	182	34	5	238.88	1.38468
11	182	34	6	242.15	2.01254
11	182	34	7	225.707	2.8732
11	182	35	1	230.31	0.352161
11	182	35	2	231.244	0.513572
11	182	35	3	264.389	0.800858
11	182	35	4	255.645	1.09464
11	182	35	5	249.232	1.60578
11	182	35	6	248.485	2.23615
11	182	35	7	227.404	3.12985
11	183	0	1	241.788	0.324437
11	183	0	2	246.563	0.449174
11	183	0	3	253.396	0.621868
11	183	0	4	238.351	0.768939
11	183	0	5	256.375	1.0689
11	183	0	6	261.538	1.39918
11	183	0	7	237.562	1.64954
11	183	0	8	264.038	2.41628
11	183	0	9	263.643	3.31502
11	183	1	1	258.326	0.343683
11	183	1	2	254.872	0.460393
11	183	1	3	261.174	0.635733
11	183	1	4	256.508	0.821046
11	183	1	5	273.274	1.13209
11	183	1	6	268.815	1.43143
11	183	1	7	248.318	1.71552
11	183	1	8	273.681	2.50127
11	183	1	9	297.017	3.72466
11	183	2	1	261.228	0.351723
11	183	2	2	262.13	0.479165
11	183	2	3	274.789	0.677336
11	183	2	4	264.632	0.857258
11	183	2	5	275.846	1.156
11	183	2	6	280.17	1.50804
11	183	2	7	262.339	1.82962
11	183	2	8	289.686	2.67449
11	183	2	9	288.387	3.6493
11	183	3	1	247.821	0.331711
11	183	3	2	246.094	0.447244
11	183	3	3	246.604	0.604168
11	183	3	4	242.249	0.779848
11	183	3	5	248.18	1.0332
11	183	3	6	257.56	1.37634
11	183	3	7	245.628	1.70231
11	183	3	8	256.503	2.34752
11	183	3	9	262.818	3.29788
11	183	4	1	250.184	0.334742
11	183	4	2	244.221	0.443522
11	183	4	3	241.758	0.591724
11	183	4	4	239.099	0.76901
11	183	4	5	256.382	1.06636
11	183	4	6	259.577	1.38477
11	183	4	7	239.171	1.6532
11	183	4	8	254.387	2.32155
11	183	4	9	282.809	3.54427
11	183	5	1	249.512	0.333376
11	183	5	2	244.027	0.442709
11	183	5	3	259.734	0.634925
11	183	5	4	250.117	0.803223
11	183	5	5	259.676	1.07822
11	183	5	6	261.179	1.3912
11	183	5	7	245.051	1.69267
11	183	5	8	263.614	2.40415
11	183	5	9	279.514	3.50215
11	183	6	1	243.885	0.3276
11	183	6	2	246.609	0.449862
11	183	6	3	266.903	0.656085
11	183	6	4	250.162	0.807903
11	183	6	5	253.816	1.05944
11	183	6	6	259.244	1.38758
11	183	6	7	235.109	1.62972
11	183	6	8	265.701	2.42926
11	183	6	9	263.929	3.31286
11	183	7	1	244.609	0.32773
11	183	7	2	234.973	0.430104
11	183	7	3	249.533	0.614304
11	183	7	4	240.777	0.779189
11	183	7	5	254.056	1.06248
11	183	7	6	260.321	1.39772
11	183	7	7	236.241	1.64175
11	183	7	8	258.122	2.36719
11	183	7	9	269.282	3.38994
11	183	8	1	256.122	0.338366
11	183	8	2	254.624	0.457607
11	183	8	3	257.584	0.622665
11	183	8	4	249.638	0.790628
11	183	8	5	262.132	1.06961
11	183	8	6	264.296	1.37856
11	183	8	7	256.112	1.72432
11	183	8	8	255.513	2.26304
11	183	8	9	280.601	3.40655
11	183	9	1	252.411	0.338979
11	183	9	2	243.912	0.445821
11	183	9	3	255.63	0.628548
11	183	9	4	245.656	0.79474
11	183	9	5	267.883	1.12122
11	183	9	6	265.325	1.42434
11	183	9	7	242.934	1.69314
11	183	9	8	260.83	2.399
11	183	9	9	276.804	3.49797
11	183	10	1	244.956	0.328669
11	183	10	2	244.278	0.44496
11	183	10	3	255.478	0.627384
11	183	10	4	243.171	0.785702
11	183	10	5	251.299	1.05055
11	183	10	6	257.918	1.3831
11	183	10	7	236.968	1.64788
11	183	10	8	253.624	2.32517
11	183	10	9	267.103	3.37214
11	183	11	1	255.72	0.341823
11	183	11	2	260.452	0.474004
11	183	11	3	260.913	0.639921
11	183	11	4	254.455	0.820222
11	183	11	5	266.093	1.10872
11	183	11	6	265.291	1.41983
11	183	11	7	258.146	1.79057
11	183	11	8	277.678	2.5412
11	183	11	9	289.874	3.64513
11	183	12	1	265.871	0.369486
11	183	12	2	256.977	0.48902
11	183	12	3	273.308	0.708749
11	183	12	4	253.796	0.876866
11	183	12	5	289.346	1.30683
11	183	12	6	295.114	1.72419
11	183	12	7	255.566	1.94754
11	183	12	8	295.628	2.98493
11	183	12	9	318.575	4.40262
11	183	13	1	247.421	0.334214
11	183	13	2	241.004	0.442716
11	183	13	3	249.065	0.617023
11	183	13	4	239.286	0.780717
11	183	13	5	263.348	1.11164
11	183	13	6	255.248	1.38202
11	183	13	7	240.154	1.68654
11	183	13	8	261.933	2.42437
11	183	13	9	285.24	3.62109
